,id,real_logit,real_time,fake_logit,fake_time,edge_score_x,contrast_score_x,brightness_score_x,saturation_score_x,edge_score_y,contrast_score_y,brightness_score_y,saturation_score_y
32,10025.0,-4.285741,6.088509,,,,,,,13.87528578528827,47.34135877427565,113.85118041749504,120.10775037276342
33,10026.0,-3.46564,5.965678,,,,,,,17.346678870292887,52.49688140247785,112.20426582112972,71.27026019874477
34,10027.0,-4.914798,5.967165,,,,,,,12.442301908995816,62.32615077690349,40.38720253661088,67.21625588389121
35,10028.0,-10.239865,5.747311,,,,,,,24.518599633891213,62.85353500691339,63.81295109832636,94.13911807008368
36,10029.0,-6.587014,4.963712,,,,,,,12.32997784229829,71.12902124733651,162.8343788202934,77.00248701100244
37,1003.0,-5.997036,4.961639,-5.079159,4.794364,24.367881774902344,39.183312083878526,134.62908935546875,93.06547927856444,18.634743765206814,36.48708144362901,161.14718293795622,97.70227341849149
38,10030.0,-4.967767,5.204438,,,,,,,19.089117005813957,64.4598816200799,105.35195494186048,180.2141279069768
39,10031.0,-7.072402,4.765013,,,,,,,18.32058847402597,26.520025657529665,214.46997564935063,39.87084415584415
40,10032.0,-3.716212,5.797798,,,,,,,13.520017505186722,68.28132770891196,70.93859569502075,106.49161371887966
41,10033.0,-6.607404,5.255807,,,,,,,14.067131838422393,58.14699158176547,143.32982267811704,134.2862356870229
42,10034.0,-6.449248,6.180897,,,,,,,13.399598684210526,38.34877470842802,69.53448026315789,106.98716447368422
43,10035.0,-8.064311,7.844064,,,,,,,12.894976265822784,48.91350511359398,97.84255834651898,87.59882070806962
44,10036.0,-5.473132,6.879675,,,,,,,18.891631637168143,65.5682361370609,107.26923672566372,74.78536227876106
45,10037.0,-4.742855,6.806177,,,,,,,8.03467694652908,41.558789535493865,93.22283360694183,54.28535412757974
46,10038.0,-3.168257,8.019644,,,,,,,16.41304802202284,20.614059308533744,209.7812831362153,43.639029363784665
47,10039.0,-2.922341,6.42831,,,,,,,9.704441713483146,18.59051267614469,131.29754213483147,104.58144604400748
48,1004.0,-7.860404,6.289087,-3.524688,4.79036,32.78433609008789,73.15034281655036,114.31123733520508,101.25257110595705,30.920203699226303,43.78979959915844,150.85219112669245,143.7566459139265
49,10040.0,-5.260728,5.290847,,,,,,,39.76604142938496,28.61368761520877,165.72509253986334,13.431363895216402
50,10041.0,-7.640878,6.035702,,,,,,,26.46333480342742,72.4513800827367,104.95616179435484,19.609447454637092
51,10042.0,-6.056235,6.120178,,,,,,,8.305804480651732,47.79590649967298,87.8857974796334,61.529582484725054
52,10043.0,-4.550269,6.612126,,,,,,,15.499463791512914,50.76790856679503,93.546690498155,91.08187269372694
53,10044.0,-5.327,5.289328,,,,,,,14.880978579812206,61.78365938813484,80.86901775234742,114.75278022300468
54,10045.0,-10.30549,4.695666,,,,,,,25.91276797493404,74.25503795738855,114.92761790897096,70.57068766490765
55,10046.0,-8.34309,5.302999,,,,,,,24.608755760368663,37.47688801388606,210.00137528801844,5.952998991935484
56,10047.0,-8.02562,6.448844,,,,,,,44.26645931603774,49.45640921302633,82.7234021226415,116.35931898584906
57,10048.0,-7.910567,6.360145,,,,,,,38.36566955798479,47.36142069706523,165.175427756654,39.55990672528517
58,10049.0,-13.35875,6.361789,,,,,,,57.841426886792455,61.7049162378332,97.15240271226416,104.9335908018868
59,1005.0,-8.970489,3.473141,-5.368038,4.809377,34.72855758666992,50.025943929639645,106.02923202514648,143.7954216003418,52.63171115451389,39.28300387739737,94.87945963541668,61.61631944444444
60,10050.0,-13.066693,5.38358,,,,,,,45.59896185247748,49.702133645649134,129.4742504222973,83.46071579391892
61,10051.0,-8.710971,4.618003,,,,,,,78.603162301061,46.768267295332,157.92650862068965,80.56680620026525
62,10052.0,-14.571501,5.901794,,,,,,,29.017490234375,52.45857380149847,111.42521158854169,61.82559244791667
63,10053.0,-17.246265,6.345101,,,,,,,37.360105942234846,29.441375698826302,130.36439689867424,162.6137784090909
64,10054.0,-8.903605,4.904502,,,,,,,29.226066222084366,44.7989224520331,89.48125387717121,120.84424627791564
65,10055.0,-12.243486,4.532624,,,,,,,30.310561497326205,46.636660527096616,167.78623412433154,59.1328125
66,10056.0,-8.173833,5.448158,,,,,,,27.77573263888889,74.67605329143333,110.83334722222222,108.69031597222222
67,10057.0,-16.308586,5.708949,,,,,,,37.72634744623656,86.9195223921177,128.59641129032258,71.35533938172043
68,10058.0,-9.763556,6.004835,,,,,,,24.223935403563942,68.50407998250651,95.3615664308176,86.71182193396227
69,10059.0,-7.732821,5.462481,,,,,,,8.56558797393365,37.74954032176518,82.3325903436019,117.06575829383888
70,1006.0,-6.786587,7.96277,-5.746294,4.8334,13.902862548828123,53.67691001420901,130.1892967224121,73.27809143066406,18.89459305775317,50.19422787416829,126.11834701344937,123.328515625
71,10060.0,-6.388259,5.169351,,,,,,,5.160781630170316,28.128515346291685,88.59157162408759,97.29644920924574
72,10061.0,-12.381572,5.587901,,,,,,,27.00840061247216,27.21622130602328,169.21258351893096,102.6916829064588
73,10062.0,-4.807371,5.269308,,,,,,,29.312671232876717,54.85918194367122,86.51583190639269,85.03000499429224
74,10063.0,-6.225113,5.467629,,,,,,,28.257414079822617,59.7831703439126,82.4537659368071,100.1435213414634
75,10064.0,-10.059501,5.004581,,,,,,,40.55427433894231,51.256349623994055,76.92525165264423,82.42424879807692
76,10065.0,-9.823887,4.941666,,,,,,,24.959425654613465,53.5656816129585,135.57106842269326,86.67937577930175
77,10066.0,-3.833525,5.626999,,,,,,,20.85862594902386,45.09213912030512,47.88954040130152,102.39436347613884
78,10067.0,-4.798556,6.252572,,,,,,,14.59727400097466,59.59330811962322,130.08533442982457,65.4281980994152
79,10068.0,-6.903868,5.743478,,,,,,,12.747969084582442,38.00639965272908,55.132123260171305,138.20986014453962
80,10069.0,-9.088758,5.397843,,,,,,,26.521840277777777,51.90521229829044,98.15945486111112,172.3317847222222
81,1007.0,-9.926707,5.363241,-2.811386,4.8344,15.50605010986328,41.0955776377213,132.53977584838867,91.9889907836914,43.14596648755656,51.05297849139975,114.64925056561086,67.6029800622172
82,10070.0,-4.439785,5.364597,,,,,,,22.75660350678733,41.02938551279746,97.78166713800906,75.96414734162896
83,10071.0,-8.215893,5.816129,,,,,,,20.001095695020748,54.13314170112607,104.83239107883816,132.86774183091288
84,10072.0,-5.340922,6.038764,,,,,,,15.23834595959596,30.42814261038621,90.8103125,72.69992424242425
85,10073.0,-4.327515,5.880661,,,,,,,28.104886014344263,62.289173355894185,70.41255443135246,65.43416688012294
86,10074.0,-3.436121,5.222197,,,,,,,11.830496066433566,56.59140357522997,144.22427884615385,51.44700976107226
87,10075.0,-6.303169,5.948298,,,,,,,20.791678125,63.336177514484085,121.409796875,63.248771875
88,10076.0,-10.090123,6.047395,,,,,,,16.74817656560636,49.46674330921175,142.99061568091452,72.42023173459245
89,10077.0,-5.598724,5.968909,,,,,,,14.92999875498008,55.899695166794544,89.52357133964144,108.9399122260956
90,10078.0,-10.112476,4.999696,,,,,,,14.9354141198044,56.16591834403226,87.14339089242054,115.72259703545232
91,10079.0,-6.07071,5.340347,,,,,,,20.988227982954545,69.62981317002355,104.12353693181818,53.93083806818182
92,1008.0,-3.010805,5.268187,-2.844469,4.84441,21.25411605834961,62.562737109859626,117.97441482543944,125.21012878417967,16.598785120412845,47.01153135448286,103.64494337729356,126.06759962729356
93,10080.0,-6.560327,6.070896,,,,,,,4.606624251497006,56.60771050273184,88.46201347305389,64.67850548902196
94,10081.0,-7.63833,6.484223,,,,,,,8.318586282169118,34.22854820412593,38.07231732536765,74.69993968290441
95,10082.0,-8.95918,6.473873,,,,,,,15.02095844972067,46.790225402335054,102.80004073556798,75.80587465083799
96,10083.0,-8.149128,7.280835,,,,,,,6.847727272727273,60.22153710943528,81.61133066152597,123.68563058035714
97,10084.0,-5.897641,4.599338,,,,,,,19.38890583773087,44.220116179695175,114.14454980211082,77.46557965039578
98,10085.0,-8.143897,6.341556,,,,,,,3.037827568134172,52.94232659910227,42.44688155136269,81.39552869496855
99,10086.0,-5.049098,6.844995,,,,,,,6.782215493601463,53.23705473649341,104.469375571298,1.6559814899451557
100,10087.0,-8.719748,5.752752,,,,,,,5.698234707446809,64.86261809480372,97.97753656914894,112.06356050531916
101,10088.0,-8.723814,4.810594,,,,,,,14.9620859375,64.58614924010901,117.80823046875,113.78281640625
102,10089.0,-9.837308,6.212472,,,,,,,11.135607437015503,42.21775525111418,81.44643895348837,131.40764898255813
103,1009.0,-11.301215,6.212472,-5.075553,4.809377,24.413726806640625,40.72559188392133,111.39970779418944,139.97906494140625,43.09903869628906,43.41773198214242,157.60951538085936,165.62442016601562
104,10090.0,-6.717602,1.319684,,,,,,,38.16871995192308,62.94212800718489,119.25054086538462,68.55975060096154
105,10091.0,-8.74201,6.390614,,,,,,,10.542889747191012,50.70173274947687,57.33579412453184,126.09926264044944
106,10092.0,-8.747304,5.951139,,,,,,,5.093007015306123,26.705175403554936,30.14502869897959,124.77439413265306
107,10093.0,-7.159939,3.948736,,,,,,,20.39128979037267,52.42393252118123,127.12903241459628,97.4360588121118
108,10094.0,-8.985878,3.565595,,,,,,,8.517872431506849,69.83388090714504,66.66179366438357,157.67231378424657
109,10095.0,-8.471234,4.674297,,,,,,,24.86957532051282,64.63182937558602,112.28079727564102,125.10425080128203
110,10096.0,-9.31601,6.212701,,,,,,,4.801507244597249,25.486915499331047,29.62928536345776,184.70743492141452
111,10097.0,-6.510501,6.337539,,,,,,,7.222641340648855,53.25203944393809,118.3067658635496,73.66456047232825
112,10098.0,-10.004555,5.737071,,,,,,,8.657400627615063,63.89682088447269,42.36642586297071,164.3445998953975
113,10099.0,-7.431628,6.295603,,,,,,,11.690344704198472,54.10684121796323,81.02281727099236,142.28218332538168
114,101.0,-8.307391,6.03551,,,,,,,16.23622271825397,46.05998185469024,49.02663070436508,138.71086929563492
115,1010.0,-6.541706,6.410548,-7.518082,4.84441,18.500885009765625,61.760738935726806,115.9182472229004,76.63102340698242,18.603468570745697,31.113528353495628,83.63182660133843,72.8817698374761
116,10100.0,-9.633797,5.889486,,,,,,,8.738190406976743,56.767978368340685,84.17531712473573,71.86819503171247
117,10101.0,-7.356356,4.490408,,,,,,,12.219245426829268,30.98120182958708,69.88978235094851,107.4885924796748
118,10102.0,-8.01089,5.718188,,,,,,,4.903102118200837,56.98010469833071,72.13384218096235,127.01086558577406
119,10103.0,-4.851627,4.477943,,,,,,,17.56260388962766,49.200407886565294,126.63472822473403,63.419277759308514
120,10104.0,-9.353611,6.287973,,,,,,,7.604952485380117,68.01498541340597,104.11365131578948,90.86087962962964
121,10105.0,-12.65906,4.516145,,,,,,,50.63997859589041,59.8922657136817,139.61770119863013,78.45267551369864
122,10106.0,-9.967237,5.394911,,,,,,,18.874015554932736,66.2914780766148,118.40576303251122,157.1008548206278
123,10107.0,-8.542438,6.770576,,,,,,,16.204662742077463,42.58813135251182,55.61596060739436,39.66193882042253
124,10108.0,-14.719231,5.605714,,,,,,,55.8579557860262,54.93984876115634,126.97033979257642,111.93840406659388
125,10109.0,-2.469345,5.721093,,,,,,,8.076940684713376,34.121011848846635,96.0688893312102,76.96633492569002
126,1011.0,-3.41199,7.280043,-3.647985,4.828394,13.13689422607422,34.09690938723092,106.99159622192384,116.62751770019533,13.646286458333334,60.00234353841498,138.090046875,132.81675
127,10110.0,-12.415423,5.801065,,,,,,,28.1578328362256,62.045509597994375,149.30619238069414,94.43751694685466
128,10111.0,-6.201782,5.774972,,,,,,,8.036573707805907,66.16291652462616,68.4826641613924,120.9096749736287
129,10112.0,-8.711413,5.869609,,,,,,,18.52403770876827,50.77473226679139,53.38492954070981,107.04814391962422
130,10113.0,-14.354887,3.862271,,,,,,,26.97055250783699,49.11662948641214,123.4211451802508,68.03817594043888
131,10114.0,-6.564946,5.192591,,,,,,,18.62241530373832,54.86583385458931,183.09904716705609,93.16682242990656
132,10115.0,-9.898883,6.066696,,,,,,,23.820426304133857,52.90291726446719,64.13813668799213,114.19729945866142
133,10116.0,-9.47247,5.69074,,,,,,,16.5869921875,52.46653234293151,150.69534505208333,129.08176106770833
134,10117.0,-8.808465,5.711864,,,,,,,18.7000130480167,50.74456016175278,53.49954005741128,106.9969793841336
135,10118.0,-9.386685,4.319435,,,,,,,45.443576388888886,66.12557236438327,102.39304253472224,97.22627604166668
136,10119.0,-8.14586,5.581955,,,,,,,13.554141316371682,68.22157530573479,133.02278761061947,114.28048603429204
137,1012.0,-9.482879,5.794059,-3.072148,4.837403,27.823707580566406,55.07548647299555,102.08843994140624,144.41368865966797,19.81062370600414,34.143935600326,72.25907738095238,88.75802600931677
138,10120.0,-2.294619,5.278612,,,,,,,4.962054581447964,73.48626743019177,95.3754100678733,94.10894725678732
139,10121.0,-7.483208,5.288955,,,,,,,12.26258280529954,50.300954802712354,70.14971198156682,85.94726022465437
140,10122.0,-11.573812,6.227042,,,,,,,15.191873781676414,48.657006882639,66.72744273879142,67.13826145224172
141,10123.0,-8.621864,5.39309,,,,,,,32.800874297752806,71.3293667242922,139.4858672752809,120.29970505617976
142,10124.0,-6.86337,5.734906,,,,,,,9.360966919456066,56.05769003369706,76.97312696129707,172.70452405857742
143,10125.0,-10.382234,5.941988,,,,,,,9.494590122199591,54.11614747381277,76.12039842158859,93.84169424643584
144,10126.0,-3.454046,5.753223,,,,,,,5.008229166666666,45.645890475198776,88.28077620967741,73.70868615591398
145,10127.0,-6.403529,5.57002,,,,,,,13.073316271551723,51.0451925112876,53.73274178340517,127.78454337284482
146,10128.0,-5.299352,5.459754,,,,,,,13.215122522026432,36.41217443321976,46.49162651431718,84.73917263215858
147,10129.0,-6.555115,6.549661,,,,,,,10.189636113766731,49.34503386207152,77.3581381453155,109.10432002868068
148,1013.0,-4.210616,5.407053,-11.2429,4.802371,13.944541931152344,48.94041658879968,127.7708854675293,104.9671859741211,17.803826530612245,35.46190625236589,150.13230583900227,96.20969387755102
149,10130.0,-5.139955,5.431435,,,,,,,6.402524578651685,59.00754452861683,79.54774929775282,119.64698735955056
150,10131.0,-5.857981,4.793564,,,,,,,5.92879746835443,29.10753284213992,86.97498022151899,53.92232199367088
151,10132.0,-3.931264,5.049009,,,,,,,7.280970982142857,53.91615639335137,104.75112723214286,85.14121651785715
152,10133.0,-5.885626,6.122894,,,,,,,13.17155376746507,62.6779262471596,75.26276821357285,107.07570795908184
153,10134.0,-6.223288,5.875297,,,,,,,5.728780136268344,43.861226537719226,37.53779153563941,73.88576388888889
154,10135.0,-6.642409,5.314918,,,,,,,5.859441863738739,59.542885619348354,86.86825028153153,52.21848958333333
155,10136.0,-5.639439,4.713003,,,,,,,20.33155048076923,75.48996925826906,71.74796875,78.25068509615384
156,10137.0,-3.454094,6.137801,,,,,,,12.533362891389432,65.10976711403276,99.6273116438356,26.40328705968689
157,10138.0,-3.57686,5.072359,,,,,,,4.489732142857143,31.82937114898361,63.4460237590799,51.56800090799032
158,10139.0,-5.400563,5.994963,,,,,,,8.165479504048584,37.43277560199644,92.37776126012146,87.69918712044534
159,1014.0,-2.062839,5.401134,-2.701231,4.847412,18.93901824951172,46.7553636737016,86.45057678222656,163.44888305664062,6.797097724780702,38.171374128355296,132.2102693256579,51.22648368969298
160,10140.0,-6.109931,6.285813,,,,,,,15.56782463592233,55.50811203283288,87.71907463592233,69.20059466019417
161,10141.0,-2.924692,6.675372,,,,,,,4.358477954971858,33.07651531888074,61.58263074577861,212.0685887664165
162,10142.0,-2.608629,5.517661,,,,,,,11.834506944444444,43.859666486235874,58.47243402777778,76.31430555555555
163,10143.0,-3.278139,5.130518,,,,,,,13.275184275184277,53.099644205790376,92.77233952702704,102.83131526412777
164,10144.0,-4.13791,6.102207,,,,,,,10.898863058943087,41.46980875028027,22.54991425304878,132.279693851626
165,10145.0,-1.916605,5.640837,,,,,,,3.7606914386824553,30.64335502968644,50.88943106029672,83.32051517626242
166,10146.0,-1.545738,6.475591,,,,,,,4.437339108910891,43.95399214929718,75.43769183168317,72.2651051980198
167,10147.0,-0.083648,6.496822,,,,,,,13.096475563909774,53.07970542638866,110.31104910714286,110.39298343515036
168,10148.0,-6.041749,6.086169,,,,,,,62.85362576064909,51.322468361038,118.66436675963487,109.65798364604464
169,10149.0,-4.159266,6.223369,,,,,,,20.335365403543307,61.7774858775327,119.83861651082675,105.87731299212598
170,1015.0,-7.105381,7.833982,-2.44663,4.831398,23.95111083984375,64.95832393309898,100.26839447021484,137.4421272277832,23.19580124407583,47.50957203166377,131.5754764020537,97.62623913902054
171,10150.0,-6.59601,5.954487,,,,,,,22.376950738289207,57.55474491335746,86.2851132892057,116.03590885947048
172,10151.0,-5.034227,5.872233,,,,,,,15.488940532700422,64.16943508253372,120.15754219409284,137.58313554852322
173,10152.0,-2.948357,5.657511,,,,,,,20.09883249440716,40.39960642209925,76.93796840044743,159.67840114653245
174,10153.0,-4.217084,6.108197,,,,,,,20.150999236252545,61.92368286329409,98.3478869653768,85.93930117107944
175,10154.0,-6.817931,5.88225,,,,,,,19.215257352941176,41.37297700463425,70.02923450630252,113.8180606617647
176,10155.0,-5.744301,6.379841,,,,,,,30.393813344594594,39.22018722638924,127.55257902992278,95.10755912162162
177,10156.0,-1.766882,6.503067,,,,,,,12.420867989543726,46.93859153234964,72.20313391159696,143.8382010456274
178,10157.0,-4.631685,5.798818,,,,,,,19.947270611702127,36.346631448076906,86.61474734042554,166.74219747340425
179,10158.0,-3.607973,6.780431,,,,,,,7.408265566914499,27.23534806473896,63.71775092936803,114.40721131505576
180,10159.0,-2.723363,5.134896,,,,,,,65.31735983455883,65.17558978376509,120.21531479779412,49.09250153186274
181,1016.0,-2.786251,5.865161,-1.906621,4.878441,14.72540283203125,44.52166582505817,98.16643524169922,75.37010192871094,7.705664893617021,46.95073018416657,49.541805186170215,150.6867386968085
182,10160.0,-6.481336,6.229136,,,,,,,19.149267479879278,56.56551387907282,92.74295145875251,114.5692310110664
183,10161.0,-3.207279,6.420582,,,,,,,9.158275903041826,32.802902772702005,56.8144754039924,105.233668013308
184,10162.0,-6.281875,4.049143,,,,,,,17.346510583067094,48.60350118705943,65.77689197284344,118.65437300319488
185,10163.0,-7.005231,5.462301,,,,,,,8.301796177455357,42.29066753921375,65.34528459821429,113.49373953683036
186,10164.0,-7.1619,6.223779,,,,,,,42.402996323529415,61.1656248074703,91.08823223039217,0.0
187,10165.0,-9.385051,4.551131,,,,,,,35.61056126062323,41.93489263510643,109.948335694051,90.1284171388102
188,10166.0,-5.43639,6.446986,,,,,,,17.53788174715909,47.54934027931369,87.33952710700757,99.0685576467803
189,10167.0,0.136519,6.386739,,,,,,,25.92314493312757,45.554541501047765,79.20452674897119,62.572469778806585
190,10168.0,-5.823618,6.987083,,,,,,,21.020150353773584,63.037803272343616,80.34581662735849,97.1065595518868
191,10169.0,-7.156447,6.919528,,,,,,,22.15995875929368,92.94044088721031,110.11795713289963,56.05291008364312
192,1017.0,-4.574173,5.569622,-3.476199,4.842408,21.727615356445312,52.45484642222932,123.8502426147461,125.17860412597656,11.00744920993228,48.080613703334514,133.37793806433407,44.65291690180587
193,10170.0,-3.35055,6.34253,,,,,,,10.4615625,47.08263677779703,49.65638480392157,163.6830300245098
194,10171.0,-6.914237,6.315171,,,,,,,10.998780261857709,50.38401733402427,32.32757225790514,128.472646986166
195,10172.0,-6.671089,6.561495,,,,,,,10.193600621414914,49.86523113189034,97.46728907743784,106.77738706978968
196,10173.0,-6.085596,6.582556,,,,,,,11.933529377340824,54.528130898960086,60.13421992041199,104.95761060393258
197,10174.0,-3.812432,5.33249,,,,,,,5.22736387587822,48.17728909671062,112.86694233021078,107.01210480093675
198,10175.0,-8.433958,7.773218,,,,,,,23.703627674326462,63.173220737562325,107.70651000396197,120.1150876584786
199,10176.0,-16.050823,6.537411,,,,,,,30.46745975378788,58.126694656798406,111.37978515625,95.3471620501894
200,10177.0,-4.802472,6.32104,,,,,,,8.797853473581213,49.75537478788633,113.0908176369863,138.97970584637966
201,10178.0,-6.99543,6.052831,,,,,,,13.279296079429736,37.15336062339469,202.00403195010185,35.85363416496945
202,10179.0,-4.983515,6.174625,,,,,,,10.353886058648111,44.51497460268766,29.809135810139164,111.91879970178928
203,1018.0,-9.03614,5.66826,,,,,,,40.6047591430131,40.76369799547257,127.60699713427948,112.04214656113535
204,10180.0,-5.633793,6.682454,,,,,,,7.430009451795841,57.93242575480631,67.43609404536862,137.65080340264652
205,10181.0,-3.40951,6.177528,,,,,,,5.736645459081837,62.81114415012586,89.55289421157684,66.74017589820359
206,10182.0,-2.613629,6.498087,,,,,,,4.880520439508507,48.02293009850491,61.257768194707,111.5078006852552
207,10183.0,-4.45971,4.700243,,,,,,,6.848651315789474,49.97864003982861,104.2732771381579,92.45627878289474
208,10184.0,-4.026761,6.004077,,,,,,,7.835691130705394,64.2604271882919,119.7486611773859,80.19927710062241
209,10185.0,-2.0149,6.326138,,,,,,,11.7958625483559,37.46915057612835,123.953209622824,78.89454787234042
210,10186.0,-6.700266,5.174122,,,,,,,8.488991983372921,47.01921438454374,99.99140810570071,35.64618096793349
211,10187.0,-4.129021,5.855589,,,,,,,10.522120715725809,63.11294323432402,81.98727003528226,66.23630607358871
212,10188.0,-2.141297,6.392374,,,,,,,3.5919007490636705,39.36629782870973,29.155038623595505,148.43773700842698
213,10189.0,-3.931376,6.390296,,,,,,,5.321938657407407,45.63138924536126,22.106238425925927,147.01044849537038
214,1019.0,-4.730325,5.740344,-4.27852,4.864427,15.77078628540039,44.566808426150565,112.63998413085938,101.90147018432616,15.425599680170576,45.275334166797904,119.53107675906185,80.83326892324094
215,10190.0,-5.927186,6.3036,,,,,,,6.01319179389313,76.42370876666011,62.73551407442748,134.73960520038167
216,10191.0,-4.819075,6.266985,,,,,,,4.133359219681909,32.00167187426369,35.63549018389662,197.33856237574557
217,10192.0,-6.136472,4.699376,,,,,,,7.616291182170543,59.88619624198832,83.56014615633075,131.3282218992248
218,10193.0,-3.505591,6.364448,,,,,,,3.9943520911654136,62.480050351305735,65.88808446898496,113.99492774906015
219,10194.0,-3.166502,6.428946,,,,,,,7.335881905430711,58.31820559763056,81.23289150280898,113.6393112125468
220,10195.0,-4.145534,5.803921,,,,,,,6.097375130753138,36.106982945533375,63.590229471757326,131.8262846495816
221,10196.0,-5.881962,6.061781,,,,,,,8.426322588582677,32.11189677448363,60.50943343996063,162.56741818405513
222,10197.0,-3.034361,6.15403,,,,,,,4.656792030038759,66.27658061497725,76.50026041666666,117.326953125
223,10198.0,-18.517422,5.294303,,,,,,,31.247346967963388,47.81516950213469,93.78589101830664,103.10394379290618
224,10199.0,-14.794296,5.374466,,,,,,,43.82716699660634,52.129233441967095,93.55336891968324,90.93834488122172
225,102.0,-10.005673,5.791777,,,,,,,13.981117155870445,51.51129886805707,160.9918743674089,88.95608868927125
226,1020.0,-4.250148,7.512124,-2.548253,4.831397,25.143047332763672,48.29594811377984,140.1462745666504,140.73175811767578,31.903644128477904,41.50546460632198,129.49297258592472,50.368785801964
227,10200.0,-10.770895,5.063001,,,,,,,28.480321557971013,43.42113519906709,79.31648173309179,131.94234224033818
228,10201.0,-7.150609,7.058159,,,,,,,23.6104367659396,41.62850117802997,74.05540320889261,81.8384464135906
229,10202.0,-9.571196,5.330375,,,,,,,26.529471604215452,66.58622046819778,93.1028468969555,152.5466517857143
230,10203.0,-10.459229,7.213021,,,,,,,36.98775236254296,53.85225265790518,86.25112220790378,83.68254134450171
231,10204.0,-11.410132,5.509835,,,,,,,38.396926967849225,48.75195086416075,107.09483439578716,122.66277023281596
232,10205.0,-11.713572,2.83038,,,,,,,60.60672348484849,52.691955886706445,124.27265963203465,79.92510822510822
233,10206.0,-13.939913,4.21723,,,,,,,56.934076745014245,60.26787921354303,110.6357816951567,82.4095219017094
