id,edge_score,contrast_score,brightness_score,saturation_score
10100,8.738190406976743,56.767978368340685,84.17531712473573,71.86819503171247
10101,12.219245426829268,30.981201829587082,69.88978235094851,107.4885924796748
10102,4.903102118200837,56.98010469833071,72.13384218096235,127.01086558577406
10103,17.56260388962766,49.200407886565294,126.63472822473405,63.419277759308514
10104,7.604952485380117,68.01498541340597,104.11365131578947,90.86087962962964
10105,50.63997859589041,59.8922657136817,139.61770119863013,78.45267551369864
10106,18.874015554932736,66.2914780766148,118.40576303251122,157.1008548206278
10107,16.204662742077463,42.58813135251182,55.61596060739436,39.661938820422534
10108,55.8579557860262,54.93984876115634,126.97033979257642,111.93840406659389
10109,8.076940684713376,34.121011848846635,96.06888933121019,76.96633492569002
1011,13.646286458333334,60.00234353841498,138.090046875,132.81675
10110,28.157832836225598,62.045509597994375,149.30619238069414,94.43751694685466
10111,8.036573707805907,66.16291652462616,68.4826641613924,120.9096749736287
10112,18.52403770876827,50.77473226679139,53.38492954070981,107.04814391962422
10113,26.97055250783699,49.11662948641214,123.42114518025079,68.03817594043888
10114,18.622415303738318,54.86583385458931,183.09904716705609,93.16682242990655
10115,23.820426304133857,52.90291726446719,64.13813668799213,114.19729945866142
10116,16.5869921875,52.46653234293151,150.69534505208333,129.08176106770833
10117,18.7000130480167,50.74456016175278,53.499540057411274,106.99697938413361
10118,45.443576388888886,66.12557236438327,102.39304253472223,97.22627604166667
10119,13.554141316371682,68.22157530573479,133.02278761061947,114.28048603429204
1012,19.81062370600414,34.143935600326,72.25907738095238,88.75802600931677
10120,4.962054581447964,73.48626743019177,95.3754100678733,94.10894725678733
10121,12.26258280529954,50.300954802712354,70.14971198156682,85.94726022465437
10122,15.191873781676414,48.657006882638996,66.72744273879142,67.13826145224172
10123,32.800874297752806,71.3293667242922,139.4858672752809,120.29970505617977
10124,9.360966919456066,56.057690033697064,76.97312696129707,172.70452405857742
10125,9.494590122199593,54.11614747381277,76.12039842158859,93.84169424643585
10126,5.008229166666666,45.645890475198776,88.28077620967741,73.70868615591398
10127,13.073316271551723,51.0451925112876,53.732741783405174,127.78454337284482
10128,13.215122522026432,36.412174433219754,46.49162651431718,84.73917263215858
10129,10.189636113766731,49.34503386207152,77.3581381453155,109.10432002868069
1013,17.803826530612245,35.46190625236589,150.13230583900227,96.20969387755102
10130,6.402524578651685,59.00754452861683,79.54774929775282,119.64698735955056
10131,5.92879746835443,29.10753284213992,86.97498022151899,53.922321993670884
10132,7.280970982142857,53.91615639335137,104.75112723214286,85.14121651785715
10133,13.17155376746507,62.677926247159604,75.26276821357285,107.07570795908184
10134,5.728780136268344,43.861226537719226,37.537791535639414,73.88576388888889
10135,5.859441863738739,59.542885619348354,86.86825028153153,52.21848958333333
10136,20.33155048076923,75.48996925826906,71.74796875,78.25068509615384
10137,12.533362891389432,65.10976711403276,99.62731164383561,26.40328705968689
10138,4.489732142857143,31.82937114898361,63.4460237590799,51.56800090799032
10139,8.165479504048584,37.43277560199644,92.37776126012146,87.69918712044534
1014,6.797097724780702,38.171374128355296,132.2102693256579,51.226483689692984
10140,15.56782463592233,55.50811203283288,87.71907463592233,69.20059466019417
10141,4.358477954971858,33.07651531888074,61.58263074577861,212.0685887664165
10142,11.834506944444444,43.859666486235874,58.47243402777778,76.31430555555555
10143,13.275184275184275,53.099644205790376,92.77233952702703,102.83131526412777
10144,10.898863058943089,41.46980875028027,22.54991425304878,132.279693851626
10145,3.7606914386824553,30.64335502968644,50.88943106029672,83.32051517626242
10146,4.437339108910891,43.95399214929718,75.43769183168317,72.2651051980198
10147,13.096475563909774,53.07970542638866,110.31104910714286,110.39298343515037
10148,62.85362576064909,51.322468361038,118.66436675963489,109.65798364604463
10149,20.335365403543307,61.7774858775327,119.83861651082677,105.87731299212598
1015,23.19580124407583,47.50957203166377,131.5754764020537,97.62623913902054
10150,22.376950738289207,57.55474491335746,86.2851132892057,116.03590885947047
10151,15.488940532700422,64.16943508253372,120.15754219409283,137.58313554852322
10152,20.09883249440716,40.399606422099254,76.93796840044743,159.67840114653245
10153,20.150999236252545,61.92368286329409,98.34788696537679,85.93930117107944
10154,19.215257352941176,41.37297700463425,70.02923450630252,113.8180606617647
10155,30.393813344594594,39.220187226389235,127.55257902992278,95.10755912162162
10156,12.420867989543726,46.93859153234964,72.20313391159696,143.8382010456274
10157,19.947270611702127,36.346631448076906,86.61474734042554,166.74219747340425
10158,7.408265566914499,27.23534806473896,63.71775092936803,114.40721131505576
10159,65.31735983455883,65.17558978376509,120.21531479779412,49.092501531862744
1016,7.705664893617021,46.95073018416657,49.541805186170215,150.6867386968085
10160,19.149267479879274,56.565513879072824,92.74295145875251,114.56923101106639
10161,9.158275903041826,32.802902772702005,56.8144754039924,105.23366801330799
10162,17.346510583067094,48.60350118705943,65.77689197284344,118.65437300319489
10163,8.301796177455357,42.29066753921375,65.34528459821429,113.49373953683036
10164,42.402996323529415,61.1656248074703,91.08823223039215,0.0
10165,35.61056126062323,41.93489263510643,109.948335694051,90.12841713881019
10166,17.53788174715909,47.54934027931369,87.33952710700757,99.0685576467803
10167,25.92314493312757,45.554541501047765,79.20452674897119,62.572469778806585
10168,21.020150353773584,63.037803272343616,80.34581662735849,97.10655955188679
10169,22.15995875929368,92.94044088721031,110.11795713289963,56.05291008364312
1017,11.00744920993228,48.080613703334514,133.37793806433407,44.65291690180587
10170,10.4615625,47.08263677779703,49.65638480392157,163.6830300245098
10171,10.998780261857707,50.38401733402427,32.32757225790514,128.472646986166
10172,10.193600621414914,49.86523113189034,97.46728907743785,106.77738706978967
10173,11.933529377340824,54.528130898960086,60.13421992041199,104.95761060393258
10174,5.22736387587822,48.17728909671062,112.86694233021078,107.01210480093677
10175,23.703627674326466,63.173220737562325,107.70651000396197,120.1150876584786
10176,30.467459753787878,58.126694656798406,111.37978515625,95.3471620501894
10177,8.797853473581213,49.75537478788633,113.0908176369863,138.97970584637966
10178,13.279296079429736,37.15336062339469,202.00403195010182,35.85363416496945
10179,10.353886058648111,44.51497460268766,29.809135810139164,111.91879970178927
1018,40.6047591430131,40.76369799547257,127.60699713427948,112.04214656113537
10180,7.430009451795841,57.93242575480631,67.43609404536862,137.65080340264652
10181,5.736645459081837,62.81114415012586,89.55289421157684,66.74017589820359
10182,4.880520439508507,48.02293009850491,61.257768194707,111.5078006852552
10183,6.848651315789474,49.97864003982861,104.2732771381579,92.45627878289474
10184,7.835691130705394,64.2604271882919,119.7486611773859,80.19927710062241
10185,11.795862548355899,37.46915057612835,123.95320962282399,78.89454787234042
10186,8.488991983372921,47.01921438454374,99.99140810570071,35.64618096793349
10187,10.522120715725807,63.11294323432402,81.98727003528226,66.23630607358871
10188,3.5919007490636705,39.36629782870973,29.155038623595505,148.43773700842698
10189,5.321938657407407,45.63138924536126,22.106238425925927,147.01044849537038
1019,15.425599680170576,45.275334166797904,119.53107675906183,80.83326892324094
10190,6.01319179389313,76.42370876666011,62.73551407442748,134.73960520038167
10191,4.133359219681909,32.00167187426369,35.63549018389662,197.33856237574554
10192,7.616291182170543,59.886196241988316,83.56014615633075,131.32822189922481
10193,3.9943520911654136,62.480050351305735,65.88808446898496,113.99492774906015
10194,7.335881905430711,58.31820559763056,81.23289150280898,113.63931121254681
10195,6.097375130753138,36.106982945533375,63.590229471757326,131.8262846495816
10196,8.426322588582677,32.11189677448363,60.50943343996063,162.56741818405513
10197,4.656792030038759,66.27658061497725,76.50026041666666,117.326953125
10198,31.247346967963388,47.815169502134694,93.78589101830664,103.10394379290618
10199,43.82716699660634,52.129233441967095,93.55336891968325,90.93834488122172
102,13.981117155870445,51.51129886805707,160.9918743674089,88.95608868927125
1020,31.903644128477904,41.50546460632198,129.49297258592472,50.368785801963995
10200,28.480321557971013,43.42113519906709,79.31648173309179,131.94234224033818
10201,23.610436765939596,41.62850117802997,74.05540320889261,81.8384464135906
10202,26.529471604215455,66.58622046819778,93.1028468969555,152.5466517857143
10203,36.987752362542956,53.85225265790518,86.25112220790378,83.68254134450171
10204,38.396926967849225,48.75195086416075,107.09483439578715,122.66277023281596
10205,60.60672348484849,52.691955886706445,124.27265963203463,79.92510822510822
10206,56.934076745014245,60.26787921354303,110.6357816951567,82.4095219017094
10207,34.860241558908044,50.022488042672904,115.57668372844827,77.0224227729885
10208,32.29768661660778,56.15728024060338,117.28775949646644,110.80007177561838
10209,41.234814618644066,51.330230592649784,129.58746292372882,91.05287870762712
1021,35.688678913288285,46.13596333917149,139.0063626126126,104.32988457207207
10210,45.50870245825603,62.80219620653997,128.91397263450835,73.66834125695733
10211,44.60567602040816,52.494029780814095,93.51887755102041,91.14874220521541
10212,25.00329758382643,50.56425992078882,141.45638868343195,108.63989768244576
10213,38.929467922606925,44.1700780933343,87.89501973014256,117.3622581466395
10214,29.654172794117645,58.724116503220955,108.33012408088236,62.07276194852941
10215,37.513764355123676,64.04996291297411,131.33616386925794,89.13094633392227
10216,27.81935197368421,55.53937940000748,121.88570723684211,67.0459769736842
10217,53.446249401341,49.601583199400466,119.68433608716475,81.72019276819924
10218,27.023354240674955,61.29587733377147,106.14058892095915,82.40538965364121
10219,59.13978553921569,46.854734519429876,92.51977634803922,96.99463541666667
1022,35.080150931928685,50.369441865488405,135.71319134927066,82.5584405388979
10220,31.239807780847144,32.91383602789042,85.95378107734807,64.03054500460405
10221,23.36789153343023,49.63571008038348,116.22645348837209,77.27473655523256
10222,35.41291787790698,51.36303109374443,117.05388081395348,68.09853561046512
10223,69.79572387413396,43.720258044979985,128.88328882794457,132.60041137413396
10224,27.41036298746518,59.10614498671251,182.2904770194986,73.57381615598885
10225,24.288449140401145,59.36719842969297,175.35295934813755,118.78295576647564
10226,26.256758324235808,43.27174929445168,85.27556632096069,141.65360944323143
10227,8.176497123430963,49.31627474732351,138.0509577667364,79.43251503661088
10228,10.546272786458333,61.566534172043234,119.86622314453125,120.71055908203125
10229,19.0866008254717,60.60872259660382,119.06709905660378,136.24165192610062
1023,25.87647986778846,52.3641470972781,109.54656700721154,103.57299429086538
10230,17.22025462962963,58.82633889952235,164.00946180555556,51.32887008101852
10231,10.284258241758241,47.64713775664864,139.44143543956045,67.50903159340659
10232,14.379159407665504,58.82518205150933,150.9772974738676,83.06564133275262
10233,19.236185515873014,75.43239752657801,123.37263888888889,74.7749751984127
10234,17.05298150510204,66.65050097885104,91.97366071428571,111.76372767857143
10235,10.337980324074074,44.970696661774355,130.7745486111111,46.71679976851852
10236,12.363153594771243,62.70357699484553,159.43677491830064,40.472824754901964
10237,14.677892287234043,65.60541141425328,140.39714926861703,74.6846284906915
10238,23.754700050200803,66.20590859625818,133.57917607931728,85.4086063002008
10239,7.871451822916667,40.916827205374105,118.39527994791666,60.315960286458335
1024,36.13869812252965,56.69986359938796,117.07714920948617,143.49943490612648
10240,14.0281218624498,44.04993546706466,108.98782630522088,85.27639620983936
10241,10.667729208416834,59.39784214323038,80.7422000250501,112.63477580160321
10242,32.31844652889246,55.859947831113466,128.72349769261638,82.07923354735152
10243,15.758730732177264,39.868839390863535,104.96244580924855,85.55646074181118
10244,42.84715732087228,51.360275137177446,71.17791569314642,123.99435845015576
10245,23.832694822175732,55.50198314229347,61.87680439330544,103.93223718619247
10246,56.48422934322034,54.992664075131366,84.4242419226695,107.72042836334745
10247,33.29848778735632,33.09420218089255,67.472345545977,158.6551867816092
10248,17.779061948853617,54.964337540318425,149.65637676366842,49.033349867724866
10249,46.64821231617647,49.51144002664205,86.81115808823529,124.56444393382353
1025,36.202758049242426,50.791573914538276,121.07728851010101,78.63621369949495
10250,35.33828125,51.127453813203594,97.99086200842697,69.5813904494382
10251,47.065202121559636,48.00018105243196,141.83813431766055,79.22517560206423
10252,30.57438788659794,55.2338042612112,70.00522229381443,120.12542525773196
10253,64.3804941860465,68.84978668547242,145.45498909883722,73.74115915697675
10254,41.249305967933495,49.05053998840574,100.48443067102137,110.42406101543943
10255,15.94389371330724,61.993267203164564,83.36450587084148,118.3371667074364
10256,50.12063869201031,57.04051286345149,91.60517477448454,110.13331990979381
10257,50.59160726127321,53.061115382498485,94.7698773209549,120.57845656498674
10258,12.482537774725275,53.865275751314016,93.05884271978022,119.85619848901099
10259,48.00746462264151,43.04234311202738,82.3282783018868,167.89509139150942
1026,36.953826608009706,65.80714331533851,93.58363167475729,68.17152609223301
10260,20.635994879943503,61.87413062903935,120.52625794491526,141.0097766596045
10261,39.326401386186774,57.234896143408996,151.39697531614786,80.47496048151751
10262,71.34694887706856,66.22595283625292,144.8818853427896,66.77792553191489
10263,42.46003852739726,51.319120952297986,95.31466609589042,138.0862970890411
10264,54.67844909934498,41.8535172278011,72.07495906113537,112.23153316048035
10265,44.431232324660634,54.61787101738289,105.92647412330317,117.27984304298643
10266,17.318585131894483,43.749053201140256,103.7777428057554,76.55998576139089
10267,23.294080588822354,48.63039750081981,117.41183258483034,63.520686751497
10268,2.9310876225490197,13.422310752347999,134.4615012254902,11.98578737745098
10269,10.15233848905724,42.69218581276205,109.60905408249158,118.17346117424242
1027,39.8793212890625,62.30854670002966,98.28145751953124,142.68934936523436
10270,12.505640685328185,36.88104245790555,112.2754494449807,73.67817326254826
10271,69.15072321428572,61.57347144693133,138.8224732142857,102.57234821428571
10272,72.88008982035929,65.31591964821445,130.21138660179642,117.12190306886228
10273,18.644332808924485,58.175389197390885,92.00681135583524,97.7430313215103
10274,70.57094907407408,55.02546624511801,136.2421875,82.46670524691358
10275,18.180204372623574,56.062365741261246,99.26712214828898,104.55485384980989
10276,29.568363764044943,63.162519012438274,114.17349016853933,86.93132607677903
10277,16.006027843601895,27.903350897154017,55.1320941943128,126.0520586492891
10278,51.04568197202166,61.53682474404238,151.121169900722,95.4536467734657
10279,26.145629320276498,35.152592088087935,51.2828125,120.76066388248847
1028,56.92657766990291,52.658802024039595,126.66783474919094,68.1584673341424
10280,58.0789082278481,51.54408234915087,116.35426819620253,69.16070015822785
10281,16.848916666666668,67.67377230746402,111.78010416666666,99.22187239583333
10282,36.74832858579089,50.050176145999636,87.24518682975871,56.71475368632708
10283,49.58998737373737,81.79308841712276,93.53235795454546,116.24744002525253
10284,31.785068044354837,61.772925261730045,105.51007224462366,70.1211651545699
10285,41.694507455583754,46.705553906370454,85.52855726522843,60.84383724619289
10286,35.97663776493256,61.70143227506308,105.91012463872832,79.00082490366088
10287,46.67771426930147,57.54863258344547,86.60846162683823,63.54647288602941
10288,36.652974195710456,50.10883414187702,87.31146112600536,56.687014075067026
10289,51.520963965798046,52.10696437335718,99.54371946254072,163.85170246335505
1029,35.05096450617284,73.11077221831908,79.12434413580247,140.09986818415638
10290,31.15351472286374,66.74127969694426,107.17994370669746,120.23875577367205
10291,7.0350035112359555,35.00819241385992,54.27759831460674,131.45096207865168
10292,13.52939974182444,91.97274758240101,149.23226118760758,64.57698203528399
10293,8.70820797146402,44.784782588637796,106.9625232630273,89.8877907878412
10294,38.8759033203125,60.10482782613937,113.28848470052084,43.09053955078125
10295,21.218121736292428,75.73622159793175,156.07618717362925,35.19796426240209
10296,39.380018721198155,74.26186741262602,109.17029809907834,74.73555947580645
10297,33.116059233966745,57.07169144125759,121.44164934679335,45.25730032660333
10298,8.074236252545825,39.39312214535489,102.69080957230143,78.29045952138493
10299,13.499324596774194,61.99783147307852,139.20350134408602,55.61897177419355
103,28.799022932816538,66.34019366741356,140.42208898578812,112.86008155684755
1030,39.127804196859906,64.6217770219598,92.49016832729468,65.43419384057971
10300,15.134759706439393,51.79295432364974,155.08287760416667,58.32882634943182
10301,19.383218121572213,65.94377436969327,156.59523537477148,74.28111860146252
10302,12.172001121076233,57.018482209770276,113.61035944506726,56.53329246076233
10303,37.64085094195519,45.965024284961366,105.01326692973524,139.11853360488797
10304,45.56072916666667,47.01429033383606,123.86405890804598,130.83336566091955
10305,12.09349972943723,62.958304204195365,131.06290922619047,67.44080086580087
10306,47.65864392201835,50.39248378021385,115.33963231077982,130.38610235091744
10307,20.692319492009133,58.67095780222723,136.4548694349315,91.28521689497717
10308,37.120058217344756,48.030258053149794,135.85180674518202,114.99997657922913
10309,32.41099828375286,41.95162522478636,183.84775100114416,19.72991990846682
1031,62.80811226019185,53.047847037825385,89.68933228417266,117.29181654676259
10310,39.93389325557809,43.857511555887676,124.26711777383368,126.96745055780933
10311,16.422715755528255,32.55622497446541,157.6142199017199,30.27651643120393
10312,46.88276988636363,43.006481219487156,143.148125,127.32638849431818
10313,43.790913259958074,45.51212955002979,152.43246527777777,99.85514609538784
10314,40.41444382440476,46.98385893451541,113.27403893849207,131.19419642857142
10315,46.090205276523704,47.895901145226915,139.79668453724605,105.72088036117381
10316,15.237923320484581,53.794659191302586,164.0745009636564,62.446351872246694
10317,16.09295073375262,58.83521666065878,149.53057520964362,77.44632468553459
10318,15.218654411764707,58.87698935792222,138.07400735294118,84.04195955882354
10319,14.882805429864254,49.00647741707757,151.9026725113122,91.51181419683257
1032,27.319762914037856,70.7374839566454,104.15976192823344,84.8922959384858
10320,10.975700158227848,40.38082726781931,169.50887262658227,95.0298338607595
10321,5.80906613372093,28.955678145029562,138.5650109011628,98.6515261627907
10322,10.955090065502183,38.07031449064686,172.10032751091703,45.54977142467249
10323,19.34503917638484,69.62817027559514,177.53673924927114,53.8744123542274
10324,34.94190027573529,65.20350610241857,147.37029335171567,38.05944010416667
10325,13.438663718097448,48.2199369681044,153.48262035962878,48.76315980278422
10326,31.117591292134833,58.15574121679836,140.40429424157304,42.232363061797756
10327,8.729123747216036,25.465450033839396,192.61185272828507,79.72582126948775
10328,10.951363950276242,62.7539938253069,72.12939686924494,78.37707470073664
10329,7.434345848880597,35.837651063603474,71.85271688432836,64.50522096548508
1033,43.096960547504025,49.710343871311295,95.62052888486312,177.11929599436394
10330,22.43308546686747,52.07433219709681,132.41100025100403,161.07678526606426
10331,21.722205396475772,54.41042797794507,101.66187706497797,46.317810435022025
10332,15.007894549086759,55.967503032732594,71.61334902968036,83.18835616438356
10333,13.52908125,37.834131217953775,132.1677125,74.086903125
10334,14.276397569444445,45.45344072921544,74.72877025462962,103.06041377314814
10335,32.81944032066508,61.23618062622771,144.25868467933492,110.70111713182898
10336,21.041190783302063,57.12253581831783,49.39154549718574,42.414170966228895
10337,15.405586674528301,39.48620328006499,82.70646521226415,46.17660377358491
10338,12.209596928982725,71.79631107828926,76.44814059500959,148.04625719769675
10339,15.013948863636363,65.18705043099773,84.0719255050505,97.16738320707071
1034,43.05571666666667,58.066991850647625,104.8699875,59.995775
10340,11.002132283834586,37.468307128126845,69.25370946898497,119.59337993421053
10341,13.491556963582678,63.57762664802662,108.34299950787401,67.69401451771654
10342,35.16490812265918,60.346292038986334,139.22552668539325,9.266652036516854
10343,28.97763452914798,72.80326153413964,148.75250840807175,2.7723899943946186
10344,26.37873724489796,65.89163654126055,184.81207908163265,0.0
10345,7.902223276869159,15.988088396163384,197.1918078271028,19.70030300817757
10346,41.40612745098039,70.50021996222401,158.5932674632353,0.0
10347,33.85923118781095,61.01925761755347,163.2911380597015,0.41339785447761196
10348,33.39865422259508,55.41098409055533,148.7587038590604,9.661814876957495
10349,17.43818540892193,52.26511470961668,159.40281133828995,0.0
1035,56.90295531674208,54.97445565310645,88.5036411199095,127.60031462104072
10350,36.64547574626866,53.776658147062044,171.33681980721394,0.0
10351,20.900964673913045,28.317010046070813,211.4692481884058,0.0
10352,18.810323915525114,22.576330584917645,180.33975456621005,62.18504209474886
10353,21.35323795180723,80.51458335705831,135.14205886044178,32.43285015060241
10354,19.978341490963857,66.49101794679802,163.6141001506024,105.31184111445783
10355,10.264547712569316,56.28445787945884,198.08310998151572,28.837751270794826
10356,28.236786417322836,57.59747127742128,173.27539780183727,29.879474245406826
10357,8.243016923592494,20.9042592497755,183.43350368632707,21.809735254691688
